snap_index;snap_ts;price;bias;stage;result;reason;extra
0;2025-10-13T23:55:00Z;63.33;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
0;2025-10-13T23:55:00Z;63.33;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
0;2025-10-13T23:55:00Z;63.33;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
1;2025-10-14T00:00:00Z;63.3;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
1;2025-10-14T00:00:00Z;63.3;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
2;2025-10-14T00:05:00Z;63.31;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
2;2025-10-14T00:05:00Z;63.31;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
3;2025-10-14T00:10:00Z;63.3;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
3;2025-10-14T00:10:00Z;63.3;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
4;2025-10-14T00:15:00Z;63.31;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
4;2025-10-14T00:15:00Z;63.31;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
5;2025-10-14T00:20:00Z;63.27;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
5;2025-10-14T00:20:00Z;63.27;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
6;2025-10-14T00:25:00Z;63.27;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
6;2025-10-14T00:25:00Z;63.27;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
7;2025-10-14T00:30:00Z;63.14;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
7;2025-10-14T00:30:00Z;63.14;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
8;2025-10-14T00:35:00Z;63.04;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
8;2025-10-14T00:35:00Z;63.04;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
9;2025-10-14T00:40:00Z;63.07;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
9;2025-10-14T00:40:00Z;63.07;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
10;2025-10-14T00:45:00Z;63.09;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
10;2025-10-14T00:45:00Z;63.09;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
11;2025-10-14T00:50:00Z;63.13;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
11;2025-10-14T00:50:00Z;63.13;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
12;2025-10-14T00:55:00Z;62.94;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
12;2025-10-14T00:55:00Z;62.94;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_SMALL_ATR;imp_dir=UP, imp_bars=8.0, imp_atr=0.24505308551760788, imp_pct=0.11065444198545729
13;2025-10-14T01:00:00Z;62.98;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
13;2025-10-14T01:00:00Z;62.98;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
13;2025-10-14T01:00:00Z;62.98;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
14;2025-10-14T01:05:00Z;63.05;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
14;2025-10-14T01:05:00Z;63.05;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
14;2025-10-14T01:05:00Z;63.05;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
15;2025-10-14T01:10:00Z;63.15;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
15;2025-10-14T01:10:00Z;63.15;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
15;2025-10-14T01:10:00Z;63.15;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
16;2025-10-14T01:15:00Z;63.06;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
16;2025-10-14T01:15:00Z;63.06;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
16;2025-10-14T01:15:00Z;63.06;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
17;2025-10-14T01:20:00Z;63.03;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
17;2025-10-14T01:20:00Z;63.03;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
17;2025-10-14T01:20:00Z;63.03;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
18;2025-10-14T01:25:00Z;63.05;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
18;2025-10-14T01:25:00Z;63.05;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
18;2025-10-14T01:25:00Z;63.05;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
19;2025-10-14T01:30:00Z;63.01;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
19;2025-10-14T01:30:00Z;63.01;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
19;2025-10-14T01:30:00Z;63.01;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=True, flag_pos=0.7816216216216727, flag_width_atr=0.44756464541719043, flag_age_bars=20.0, m5_rsi_pct=None, m5_atr_pct=None
20;2025-10-14T01:35:00Z;62.91;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
20;2025-10-14T01:35:00Z;62.91;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
20;2025-10-14T01:35:00Z;62.91;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=True, flag_pos=0.15952685421997626, flag_width_atr=0.45863463091411266, flag_age_bars=21.0, m5_rsi_pct=None, m5_atr_pct=None
21;2025-10-14T01:40:00Z;62.91;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
21;2025-10-14T01:40:00Z;62.91;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
21;2025-10-14T01:40:00Z;62.91;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=True, flag_pos=0.3181960538679682, flag_width_atr=0.4274550748734084, flag_age_bars=22.0, m5_rsi_pct=None, m5_atr_pct=None
22;2025-10-14T01:45:00Z;62.9;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
22;2025-10-14T01:45:00Z;62.9;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
22;2025-10-14T01:45:00Z;62.9;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=True, flag_pos=0.4368932038835136, flag_width_atr=0.41711341983609435, flag_age_bars=23.0, m5_rsi_pct=None, m5_atr_pct=None
23;2025-10-14T01:50:00Z;62.87;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
23;2025-10-14T01:50:00Z;62.87;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
23;2025-10-14T01:50:00Z;62.87;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=True, flag_pos=0.3245711123409222, flag_width_atr=0.40801767206378603, flag_age_bars=24.0, m5_rsi_pct=None, m5_atr_pct=None
24;2025-10-14T01:55:00Z;62.87;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
24;2025-10-14T01:55:00Z;62.87;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
24;2025-10-14T01:55:00Z;62.87;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
25;2025-10-14T02:00:00Z;62.76;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
25;2025-10-14T02:00:00Z;62.76;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
25;2025-10-14T02:00:00Z;62.76;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
26;2025-10-14T02:05:00Z;62.66;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
26;2025-10-14T02:05:00Z;62.66;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
26;2025-10-14T02:05:00Z;62.66;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
27;2025-10-14T02:10:00Z;62.68;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
27;2025-10-14T02:10:00Z;62.68;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
27;2025-10-14T02:10:00Z;62.68;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
28;2025-10-14T02:15:00Z;62.71;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
28;2025-10-14T02:15:00Z;62.71;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
28;2025-10-14T02:15:00Z;62.71;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
29;2025-10-14T02:20:00Z;62.57;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
29;2025-10-14T02:20:00Z;62.57;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
29;2025-10-14T02:20:00Z;62.57;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
30;2025-10-14T02:25:00Z;62.55;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
30;2025-10-14T02:25:00Z;62.55;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
30;2025-10-14T02:25:00Z;62.55;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
31;2025-10-14T02:30:00Z;62.48;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
31;2025-10-14T02:30:00Z;62.48;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
31;2025-10-14T02:30:00Z;62.48;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
32;2025-10-14T02:35:00Z;62.29;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
32;2025-10-14T02:35:00Z;62.29;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
32;2025-10-14T02:35:00Z;62.29;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=None, m5_atr_pct=None
33;2025-10-14T02:40:00Z;62.29;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
33;2025-10-14T02:40:00Z;62.29;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
33;2025-10-14T02:40:00Z;62.29;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=10.0, m5_atr_pct=95.0
34;2025-10-14T02:45:00Z;62.29;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
34;2025-10-14T02:45:00Z;62.29;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
34;2025-10-14T02:45:00Z;62.29;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=14.285714285714286, m5_atr_pct=100.0
35;2025-10-14T02:50:00Z;62.37;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
35;2025-10-14T02:50:00Z;62.37;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
35;2025-10-14T02:50:00Z;62.37;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=45.45454545454545, m5_atr_pct=100.0
36;2025-10-14T02:55:00Z;62.42;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
36;2025-10-14T02:55:00Z;62.42;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
36;2025-10-14T02:55:00Z;62.42;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=60.869565217391305, m5_atr_pct=95.65217391304348
37;2025-10-14T03:00:00Z;62.25;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
37;2025-10-14T03:00:00Z;62.25;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
37;2025-10-14T03:00:00Z;62.25;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=37.5, m5_atr_pct=100.0
38;2025-10-14T03:05:00Z;62.09;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
38;2025-10-14T03:05:00Z;62.09;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
38;2025-10-14T03:05:00Z;62.09;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=20.0, m5_atr_pct=100.0
39;2025-10-14T03:10:00Z;62.23;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
39;2025-10-14T03:10:00Z;62.23;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
39;2025-10-14T03:10:00Z;62.23;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=76.92307692307692, m5_atr_pct=100.0
40;2025-10-14T03:15:00Z;62.29;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
40;2025-10-14T03:15:00Z;62.29;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
40;2025-10-14T03:15:00Z;62.29;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=85.18518518518519, m5_atr_pct=100.0
41;2025-10-14T03:20:00Z;62.2;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
41;2025-10-14T03:20:00Z;62.2;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
41;2025-10-14T03:20:00Z;62.2;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=78.57142857142857, m5_atr_pct=92.85714285714286
42;2025-10-14T03:25:00Z;62.21;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
42;2025-10-14T03:25:00Z;62.21;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
42;2025-10-14T03:25:00Z;62.21;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=79.3103448275862, m5_atr_pct=89.65517241379311
43;2025-10-14T03:30:00Z;62.06;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
43;2025-10-14T03:30:00Z;62.06;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
43;2025-10-14T03:30:00Z;62.06;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=46.666666666666664, m5_atr_pct=100.0
44;2025-10-14T03:35:00Z;61.98;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
44;2025-10-14T03:35:00Z;61.98;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
44;2025-10-14T03:35:00Z;61.98;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=41.935483870967744, m5_atr_pct=100.0
45;2025-10-14T03:40:00Z;61.93;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
45;2025-10-14T03:40:00Z;61.93;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
45;2025-10-14T03:40:00Z;61.93;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=40.625, m5_atr_pct=100.0
46;2025-10-14T03:45:00Z;61.96;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
46;2025-10-14T03:45:00Z;61.96;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
46;2025-10-14T03:45:00Z;61.96;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=48.484848484848484, m5_atr_pct=100.0
47;2025-10-14T03:50:00Z;62.05;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
47;2025-10-14T03:50:00Z;62.05;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
47;2025-10-14T03:50:00Z;62.05;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=82.3529411764706, m5_atr_pct=100.0
48;2025-10-14T03:55:00Z;62.07;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
48;2025-10-14T03:55:00Z;62.07;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
48;2025-10-14T03:55:00Z;62.07;NEUTRAL_FLAG;M5_FLAG;SKIP;NOT_ENOUGH_M5_CANDLES;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=91.42857142857143, m5_atr_pct=100.0
49;2025-10-14T04:00:00Z;61.96;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
49;2025-10-14T04:00:00Z;61.96;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
50;2025-10-14T04:05:00Z;61.95;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
50;2025-10-14T04:05:00Z;61.95;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
51;2025-10-14T04:10:00Z;61.99;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
51;2025-10-14T04:10:00Z;61.99;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
52;2025-10-14T04:15:00Z;61.92;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
52;2025-10-14T04:15:00Z;61.92;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
53;2025-10-14T04:20:00Z;61.9;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
53;2025-10-14T04:20:00Z;61.9;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
54;2025-10-14T04:25:00Z;62.03;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
54;2025-10-14T04:25:00Z;62.03;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
55;2025-10-14T04:30:00Z;62.01;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
55;2025-10-14T04:30:00Z;62.01;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
56;2025-10-14T04:35:00Z;61.93;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
56;2025-10-14T04:35:00Z;61.93;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
57;2025-10-14T04:40:00Z;61.93;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
57;2025-10-14T04:40:00Z;61.93;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
58;2025-10-14T04:45:00Z;61.97;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
58;2025-10-14T04:45:00Z;61.97;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
59;2025-10-14T04:50:00Z;62.12;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
59;2025-10-14T04:50:00Z;62.12;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
60;2025-10-14T04:55:00Z;62.18;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
60;2025-10-14T04:55:00Z;62.18;NEUTRAL_FLAG;H1_IMPULSE;SKIP;IMPULSE_TOO_LARGE_ATR;imp_dir=UP, imp_bars=12.0, imp_atr=3.3676306211356763, imp_pct=-1.8811255137527627
61;2025-10-14T05:00:00Z;62.16;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
61;2025-10-14T05:00:00Z;62.16;NEUTRAL_FLAG;H1_IMPULSE;OK;OK_H1_IMPULSE;imp_dir=UP
61;2025-10-14T05:00:00Z;62.16;NEUTRAL_FLAG;M5_FLAG;SKIP;FLAG_NOT_ACTIVE;flag_active=False, flag_pos=None, flag_width_atr=None, flag_age_bars=None, m5_rsi_pct=97.91666666666667, m5_atr_pct=52.083333333333336
62;2025-10-14T05:05:00Z;62.1;NEUTRAL_FLAG;DAILY_FILTER;OK;OK_DAILY;
