snap_index;snap_ts;price;bias;stage;result;reason;extra
288;2025-11-04T02:30:00Z;64.21;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
289;2025-11-04T02:35:00Z;64.17;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
290;2025-11-04T02:40:00Z;64.06;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
291;2025-11-04T02:45:00Z;63.93;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
292;2025-11-04T02:50:00Z;64.0;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
293;2025-11-04T02:55:00Z;64.05;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
294;2025-11-04T03:00:00Z;64.07;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
295;2025-11-04T03:05:00Z;64.11;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
296;2025-11-04T03:10:00Z;64.1;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
297;2025-11-04T03:15:00Z;64.17;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
298;2025-11-04T03:20:00Z;64.1;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
299;2025-11-04T03:25:00Z;64.07;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
300;2025-11-04T03:30:00Z;64.02;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
301;2025-11-04T03:35:00Z;64.01;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
302;2025-11-04T03:40:00Z;64.01;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
303;2025-11-04T03:45:00Z;64.14;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
304;2025-11-04T03:50:00Z;64.09;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
305;2025-11-04T03:55:00Z;64.0;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
306;2025-11-04T04:00:00Z;63.88;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
307;2025-11-04T04:05:00Z;63.85;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
308;2025-11-04T04:10:00Z;63.84;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
309;2025-11-04T04:15:00Z;63.92;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
310;2025-11-04T04:20:00Z;63.95;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
311;2025-11-04T04:25:00Z;63.96;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
312;2025-11-04T04:30:00Z;64.03;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
313;2025-11-04T04:35:00Z;64.12;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
314;2025-11-04T04:40:00Z;64.07;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
315;2025-11-04T04:45:00Z;64.02;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
316;2025-11-04T04:50:00Z;63.99;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
317;2025-11-04T04:55:00Z;64.01;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
318;2025-11-04T05:00:00Z;63.97;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
319;2025-11-04T05:05:00Z;63.98;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
320;2025-11-04T05:10:00Z;63.94;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
321;2025-11-04T05:15:00Z;63.97;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
322;2025-11-04T05:20:00Z;64.05;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
323;2025-11-04T05:25:00Z;64.03;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
324;2025-11-04T05:30:00Z;63.99;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
325;2025-11-04T05:35:00Z;64.08;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
326;2025-11-04T05:40:00Z;64.06;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
327;2025-11-04T05:45:00Z;64.04;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
328;2025-11-04T05:50:00Z;64.08;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
329;2025-11-04T05:55:00Z;64.08;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
330;2025-11-04T06:00:00Z;64.06;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
331;2025-11-04T06:05:00Z;64.09;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
332;2025-11-04T06:10:00Z;64.1;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
333;2025-11-04T06:15:00Z;64.08;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
334;2025-11-04T06:20:00Z;64.05;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
335;2025-11-04T06:25:00Z;64.03;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
336;2025-11-04T06:30:00Z;64.03;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
337;2025-11-04T06:35:00Z;64.08;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
338;2025-11-04T06:40:00Z;64.1;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
339;2025-11-04T06:45:00Z;64.13;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
340;2025-11-04T06:50:00Z;64.12;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
341;2025-11-04T06:55:00Z;64.17;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
342;2025-11-04T07:00:00Z;64.04;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
343;2025-11-04T07:05:00Z;64.15;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
344;2025-11-04T07:10:00Z;64.14;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
345;2025-11-04T07:15:00Z;64.11;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
346;2025-11-04T07:20:00Z;64.11;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
347;2025-11-04T07:25:00Z;64.09;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
348;2025-11-04T07:30:00Z;64.07;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
349;2025-11-04T07:35:00Z;64.02;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
350;2025-11-04T07:40:00Z;64.02;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
351;2025-11-04T07:45:00Z;63.96;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
352;2025-11-04T07:50:00Z;63.98;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
353;2025-11-04T07:55:00Z;63.87;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
354;2025-11-04T08:00:00Z;64.15;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
355;2025-11-04T08:05:00Z;64.12;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
356;2025-11-04T08:10:00Z;64.17;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
357;2025-11-04T08:15:00Z;64.26;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
358;2025-11-04T08:20:00Z;64.32;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
359;2025-11-04T08:25:00Z;64.29;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
360;2025-11-04T08:30:00Z;64.17;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
361;2025-11-04T08:35:00Z;64.21;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
362;2025-11-04T08:40:00Z;64.31;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
363;2025-11-04T08:45:00Z;64.29;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
364;2025-11-04T08:50:00Z;64.34;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
365;2025-11-04T08:55:00Z;64.38;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
366;2025-11-04T09:00:00Z;64.39;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
367;2025-11-04T09:05:00Z;64.4;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
368;2025-11-04T09:10:00Z;64.45;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
369;2025-11-04T09:15:00Z;64.42;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
370;2025-11-04T09:20:00Z;64.4;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
371;2025-11-04T09:25:00Z;64.42;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
372;2025-11-04T09:30:00Z;64.42;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
373;2025-11-04T09:35:00Z;64.47;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
374;2025-11-04T09:40:00Z;64.5;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
375;2025-11-04T09:45:00Z;64.44;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
376;2025-11-04T09:50:00Z;64.56;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
377;2025-11-04T09:55:00Z;64.62;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
378;2025-11-04T10:00:00Z;64.63;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
379;2025-11-04T10:05:00Z;64.65;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
380;2025-11-04T10:10:00Z;64.61;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
381;2025-11-04T10:15:00Z;64.59;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
382;2025-11-04T10:20:00Z;64.48;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
383;2025-11-04T10:25:00Z;64.51;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
384;2025-11-04T10:30:00Z;64.53;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
385;2025-11-04T10:35:00Z;64.51;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
386;2025-11-04T10:40:00Z;64.47;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
387;2025-11-04T10:45:00Z;64.47;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
388;2025-11-04T10:50:00Z;64.57;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
389;2025-11-04T10:55:00Z;64.56;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
390;2025-11-04T11:00:00Z;64.5;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
391;2025-11-04T11:05:00Z;64.47;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
392;2025-11-04T11:10:00Z;64.52;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
393;2025-11-04T11:15:00Z;64.53;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
394;2025-11-04T11:20:00Z;64.57;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
395;2025-11-04T11:25:00Z;64.57;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
396;2025-11-04T11:30:00Z;64.49;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
397;2025-11-04T11:35:00Z;64.51;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
398;2025-11-04T11:40:00Z;64.53;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
399;2025-11-04T11:45:00Z;64.61;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
400;2025-11-04T11:50:00Z;64.64;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
401;2025-11-04T11:55:00Z;64.62;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
402;2025-11-04T12:00:00Z;64.57;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
403;2025-11-04T12:05:00Z;64.57;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
404;2025-11-04T12:10:00Z;64.57;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
405;2025-11-04T12:15:00Z;64.6;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
406;2025-11-04T12:20:00Z;64.69;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
407;2025-11-04T12:25:00Z;64.62;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
408;2025-11-04T12:30:00Z;64.56;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
409;2025-11-04T12:35:00Z;64.43;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
410;2025-11-04T12:40:00Z;64.45;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
411;2025-11-04T12:45:00Z;64.42;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
412;2025-11-04T12:50:00Z;64.53;NONE;DAILY;SKIP;DAILY_BIAS_NONE;ema20=64.23281286843579, ema50=65.04000458493462, rsi_pct=73.0, atr_pct=24.0, slope_pct=-0.0009836709330246947
