snap_index;snap_ts;price;bias;stage;result;reason;extra
2308;2025-10-24T16:15:00Z;65.08;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.72391181142156, ema50=65.23828670751509, rsi_pct=83.0, atr_pct=45.0, slope_pct=-0.000699822103949532
2309;2025-10-24T16:20:00Z;65.05;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.72391181142156, ema50=65.23828670751509, rsi_pct=83.0, atr_pct=45.0, slope_pct=-0.000699822103949532
2310;2025-10-24T16:25:00Z;65.02;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.72391181142156, ema50=65.23828670751509, rsi_pct=83.0, atr_pct=45.0, slope_pct=-0.000699822103949532
2311;2025-10-24T16:30:00Z;65.01;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.72391181142156, ema50=65.23828670751509, rsi_pct=83.0, atr_pct=45.0, slope_pct=-0.000699822103949532
2312;2025-10-24T16:35:00Z;65.01;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.72391181142156, ema50=65.23828670751509, rsi_pct=83.0, atr_pct=45.0, slope_pct=-0.000699822103949532
2313;2025-10-24T16:40:00Z;65.0;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.72391181142156, ema50=65.23828670751509, rsi_pct=83.0, atr_pct=45.0, slope_pct=-0.000699822103949532
2314;2025-10-24T16:45:00Z;64.97;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.72391181142156, ema50=65.23828670751509, rsi_pct=83.0, atr_pct=45.0, slope_pct=-0.000699822103949532
2315;2025-10-24T16:50:00Z;64.85;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.72391181142156, ema50=65.23828670751509, rsi_pct=83.0, atr_pct=45.0, slope_pct=-0.000699822103949532
2316;2025-10-24T16:55:00Z;64.92;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.72391181142156, ema50=65.23828670751509, rsi_pct=83.0, atr_pct=45.0, slope_pct=-0.000699822103949532
2317;2025-10-26T17:00:00Z;65.62;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2318;2025-10-26T17:05:00Z;65.71;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2319;2025-10-26T17:10:00Z;65.65;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2320;2025-10-26T17:15:00Z;65.65;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2321;2025-10-26T17:20:00Z;65.64;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2322;2025-10-26T17:25:00Z;65.74;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2323;2025-10-26T17:30:00Z;65.78;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2324;2025-10-26T17:35:00Z;65.8;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2325;2025-10-26T17:40:00Z;65.81;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2326;2025-10-26T17:45:00Z;65.87;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2327;2025-10-26T17:50:00Z;65.77;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2328;2025-10-26T17:55:00Z;65.75;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2329;2025-10-26T18:00:00Z;65.73;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2330;2025-10-26T18:05:00Z;65.72;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2331;2025-10-26T18:10:00Z;65.72;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2332;2025-10-26T18:15:00Z;65.73;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2333;2025-10-26T18:20:00Z;65.68;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2334;2025-10-26T18:25:00Z;65.65;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2335;2025-10-26T18:30:00Z;65.6;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2336;2025-10-26T18:35:00Z;65.61;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2337;2025-10-26T18:40:00Z;65.61;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2338;2025-10-26T18:45:00Z;65.63;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2339;2025-10-26T18:50:00Z;65.63;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2340;2025-10-26T18:55:00Z;65.66;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2341;2025-10-26T19:00:00Z;65.58;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2342;2025-10-26T19:05:00Z;65.67;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2343;2025-10-26T19:10:00Z;65.71;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2344;2025-10-26T19:15:00Z;65.67;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2345;2025-10-26T19:20:00Z;65.68;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2346;2025-10-26T19:25:00Z;65.67;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2347;2025-10-26T19:30:00Z;65.71;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2348;2025-10-26T19:35:00Z;65.66;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2349;2025-10-26T19:40:00Z;65.58;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2350;2025-10-26T19:45:00Z;65.56;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2351;2025-10-26T19:50:00Z;65.55;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2352;2025-10-26T19:55:00Z;65.46;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2353;2025-10-26T20:00:00Z;65.34;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2354;2025-10-26T20:05:00Z;65.35;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2355;2025-10-26T20:10:00Z;65.33;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2356;2025-10-26T20:15:00Z;65.38;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2357;2025-10-26T20:20:00Z;65.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2358;2025-10-26T20:25:00Z;65.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2359;2025-10-26T20:30:00Z;65.27;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2360;2025-10-26T20:35:00Z;65.3;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2361;2025-10-26T20:40:00Z;65.29;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2362;2025-10-26T20:45:00Z;65.29;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2363;2025-10-26T20:50:00Z;65.26;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2364;2025-10-26T20:55:00Z;65.25;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2365;2025-10-26T21:00:00Z;65.32;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2366;2025-10-26T21:05:00Z;65.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2367;2025-10-26T21:10:00Z;65.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2368;2025-10-26T21:15:00Z;65.33;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2369;2025-10-26T21:20:00Z;65.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2370;2025-10-26T21:25:00Z;65.34;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2371;2025-10-26T21:30:00Z;65.43;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2372;2025-10-26T21:35:00Z;65.4;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2373;2025-10-26T21:40:00Z;65.43;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2374;2025-10-26T21:45:00Z;65.43;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2375;2025-10-26T21:50:00Z;65.43;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2376;2025-10-26T21:55:00Z;65.46;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2377;2025-10-26T22:00:00Z;65.38;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2378;2025-10-26T22:05:00Z;65.38;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2379;2025-10-26T22:10:00Z;65.41;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2380;2025-10-26T22:15:00Z;65.37;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2381;2025-10-26T22:20:00Z;65.3;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2382;2025-10-26T22:25:00Z;65.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2383;2025-10-26T22:30:00Z;65.34;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2384;2025-10-26T22:35:00Z;65.35;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2385;2025-10-26T22:40:00Z;65.32;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2386;2025-10-26T22:45:00Z;65.3;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2387;2025-10-26T22:50:00Z;65.24;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2388;2025-10-26T22:55:00Z;65.23;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2389;2025-10-26T23:00:00Z;65.18;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2390;2025-10-26T23:05:00Z;65.23;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2391;2025-10-26T23:10:00Z;65.22;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2392;2025-10-26T23:15:00Z;65.26;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2393;2025-10-26T23:20:00Z;65.27;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2394;2025-10-26T23:25:00Z;65.26;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2395;2025-10-26T23:30:00Z;65.31;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2396;2025-10-26T23:35:00Z;65.33;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2397;2025-10-26T23:40:00Z;65.33;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2398;2025-10-26T23:45:00Z;65.35;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2399;2025-10-26T23:50:00Z;65.43;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2400;2025-10-26T23:55:00Z;65.44;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.83782497223856, ema50=65.22580487584783, rsi_pct=81.0, atr_pct=42.5, slope_pct=-0.0007428198235501553
2401;2025-10-27T00:00:00Z;65.44;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2402;2025-10-27T00:05:00Z;65.4;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2403;2025-10-27T00:10:00Z;65.4;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2404;2025-10-27T00:15:00Z;65.42;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2405;2025-10-27T00:20:00Z;65.42;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2406;2025-10-27T00:25:00Z;65.49;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2407;2025-10-27T00:30:00Z;65.44;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2408;2025-10-27T00:35:00Z;65.48;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2409;2025-10-27T00:40:00Z;65.51;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2410;2025-10-27T00:45:00Z;65.54;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2411;2025-10-27T00:50:00Z;65.53;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2412;2025-10-27T00:55:00Z;65.56;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2413;2025-10-27T01:00:00Z;65.63;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2414;2025-10-27T01:05:00Z;65.54;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2415;2025-10-27T01:10:00Z;65.56;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2416;2025-10-27T01:15:00Z;65.58;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
2417;2025-10-27T01:20:00Z;65.61;NEUTRAL;DAILY_NEUTRAL;SKIP;RSI_NOT_MIDRANGE;ema20=63.990413070120596, ema50=65.23420468463812, rsi_pct=85.5, atr_pct=38.0, slope_pct=-0.0007748244608576242
